codigos_folleto,descripcion_producto,categoria,marca,gramaje,unidad_medida,promocion,vigencia,precio_regular,precio_oferta,revision,observaciones,Pagina,upc_catalogo,date,canal,item,url_sku
1039020,MULTIPLE_PRODUCTOS,Cuidado Personal,Tena,,,¡Llévate 1+1 gratis!,del 1 al 31 de diciembre de 2025,,,,Al acumular 4 piezas misma presentación en tu tarjeta Benavides Conmigo.,./competitors/Benavides/folletos\folleto-de-diciembre_page_20_16-12-2025.jpg,7501019053252.0,2025-12-15,Farmacias Benavides,Tena Pants Nocturno Ropa Interior Desechable Unisex Talla Chico/Mediano 12 uds,https://www.benavides.com.mx/tena-pants-nocturno-ropa-interior-desechable-unisex-talla-chicomediano-12-uds
1043942,Colgate Total 12 Original Mint crema dental,Cuidado Personal,Colgate,65,ml,a solo $30,del 1 al 31 de diciembre de 2025,,30.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_20_16-12-2025.jpg,,2025-12-15,Farmacias Benavides,,
1049511,Colgate Total 12 Encías Reforzadas crema dental y Triple Acción cepillo dental,Cuidado Personal,Colgate,"45, 1","ml, pza",a solo $23,del 1 al 31 de diciembre de 2025,,23.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_20_16-12-2025.jpg,7509546690865.0,2025-12-15,Farmacias Benavides,Colgate Crema Dental Total Encías Reforzadas 45 ml,https://www.benavides.com.mx/colgate-crema-dental-total-encias-reforzadas-45-ml
1046625,Colgate Total 12 Encías Reforzadas crema dental y Triple Acción cepillo dental,Cuidado Personal,Colgate,"45, 1","ml, pza",a solo $23,del 1 al 31 de diciembre de 2025,,23.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_20_16-12-2025.jpg,7702010631191.0,2025-12-15,Farmacias Benavides,Colgate Cepillo Dental Triple Acción Medio 1 ud,https://www.benavides.com.mx/colgate-cepillo-dental-triple-accion-medio-1-ud
1051234,Colgate Sensitive Pro Alivio Inmediato Encías crema dental,Cuidado Personal,Colgate,60,g,"2x$50, 3x$90, 4x$120",del 1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_20_16-12-2025.jpg,,2025-12-15,Farmacias Benavides,,
1050839,Oral-B 100% pasta dental,Cuidado Personal,Oral-B,50,ml,a solo $15,del 1 al 31 de diciembre de 2025,,15.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_20_16-12-2025.jpg,7500435155496.0,2025-12-15,Farmacias Benavides,Oral B 100% Pasta Dental con Flúor Sabor Menta 50 ml,https://www.benavides.com.mx/oral-b-100-pasta-dental-con-fluor-sabor-menta-50-ml
1046628,Depend ropa interior desechable p/mujer,Cuidado Personal,Depend,15,pzas,50% GRATIS ADICIONAL,del 1 al 31 de diciembre de 2025,,,,AHORRA MÁS POR PIEZA PAGA 10 LLÉVATE 15,./competitors/Benavides/folletos\folleto-de-diciembre_page_20_16-12-2025.jpg,7506425624508.0,2025-12-15,Farmacias Benavides,Depend Ropa Interior Mujer Mediano 15 ud,https://www.benavides.com.mx/depend-ropa-interior-mujer-mediano-15-ud
1046601,Depend ropa interior desechable p/mujer,Cuidado Personal,Depend,15,pzas,50% GRATIS ADICIONAL,del 1 al 31 de diciembre de 2025,,,,AHORRA MÁS POR PIEZA PAGA 10 LLÉVATE 15,./competitors/Benavides/folletos\folleto-de-diciembre_page_20_16-12-2025.jpg,7506425624522.0,2025-12-15,Farmacias Benavides,Depend Ropa Interior Mujer Grande 15 uds,https://www.benavides.com.mx/depend-ropa-interior-mujer-grande-15-uds
1000079,MULTIPLE_PRODUCTOS,Cuidado Personal,Colgate,,,¡Llévate 1+1 gratis!,del 1 al 31 de diciembre de 2025,,,,Al acumular 3 piezas misma presentación.,./competitors/Benavides/folletos\folleto-de-diciembre_page_20_16-12-2025.jpg,7891024179925.0,2025-12-15,Farmacias Benavides,Colgate PerioGard Enjuague Bucal Encías Saludables Gluconato de Clorhexidina al 0.12% 250 ml,https://www.benavides.com.mx/colgate-periogard-enjuague-bucal-encias-saludables-gluconato-de-clorhexidina-al-012-250-ml
1041818,MULTIPLE_PRODUCTOS,Cuidado Personal,Colgate,,,¡Llévate 1+1 gratis!,del 1 al 31 de diciembre de 2025,,,,Al acumular 3 piezas misma presentación.,./competitors/Benavides/folletos\folleto-de-diciembre_page_20_16-12-2025.jpg,7793100130243.0,2025-12-15,Farmacias Benavides,Colgate PerioGard Pasta Dental Citrato de Zinc 2% 90 g,https://www.benavides.com.mx/colgate-periogard-pasta-dental-citrato-de-zinc-2-90-g
407275,Perioxidin Lacer colutorio 200 ml y Fluoxytil gel dental 50 ml,Cuidado Personal,"Perioxidin Lacer, Fluoxytil","200, 50","ml, ml",¡Llévate 1+1 gratis!,del 1 al 31 de diciembre de 2025,,,,Al acumular 3 piezas misma presentación.,./competitors/Benavides/folletos\folleto-de-diciembre_page_20_16-12-2025.jpg,,2025-12-15,Farmacias Benavides,,
508128,Perioxidin Lacer colutorio 200 ml y Fluoxytil gel dental 50 ml,Cuidado Personal,"Perioxidin Lacer, Fluoxytil","200, 50","ml, ml",¡Llévate 1+1 gratis!,del 1 al 31 de diciembre de 2025,,,,Al acumular 3 piezas misma presentación.,./competitors/Benavides/folletos\folleto-de-diciembre_page_20_16-12-2025.jpg,7501043162074.0,2025-12-15,Farmacias Benavides,Perioxidin Lacer Enjuague Bucal Libre de Alcohol con Clorhexidina 0.12% 200 ml,https://www.benavides.com.mx/perioxidin-lacer-enjuague-bucal-libre-de-alcohol-con-clorhexidina-0-12-200-ml
386162,MULTIPLE_PRODUCTOS,Cuidado Personal,Sedal,,,50% de descuento en la 2a pieza,1 al 31 de diciembre de 2025,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7702006910576.0,2025-12-15,Farmacias Benavides,Sedal  Ceramidas Infusión Activa Shampoo 620 ml,https://www.benavides.com.mx/sedal-ceramidas-infusion-activa-shampoo-620-ml
1050227,MULTIPLE_PRODUCTOS,Cuidado Personal,Sedal,,,50% de descuento en la 2a pieza,1 al 31 de diciembre de 2025,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7891150099456.0,2025-12-15,Farmacias Benavides,Sedal Rizos Definidos Mascarilla Nutrición Capilar 2 en 1 300 g,https://www.benavides.com.mx/sedal-rizos-definidos-mascarilla-nutricion-capilar-2-en-1-300-g
718866,MULTIPLE_PRODUCTOS,Cuidado Personal,Sedal,,,50% de descuento en la 2a pieza,1 al 31 de diciembre de 2025,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7501056340131.0,2025-12-15,Farmacias Benavides,Sedal Rizos Definidos Infusión Activa Crema Para Peinar  300 ml,https://www.benavides.com.mx/sedal-rizos-definidos-infusion-activa-crema-para-peinar-300-ml
1049822,MULTIPLE_PRODUCTOS,Cuidado Personal,"Pantene, Head & Shoulders","300, 375",ml,50% de descuento en la 2a pieza,1 al 31 de diciembre de 2025,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7500435248037.0,2025-12-15,Farmacias Benavides,Pantene SHAMPOO ANTICAIDA BIOTINAMINA 300 ML,https://www.benavides.com.mx/pantene-shampoo-anticaida-biotinamina-300-ml
1049838,MULTIPLE_PRODUCTOS,Cuidado Personal,"Pantene, Head & Shoulders","300, 375",ml,50% de descuento en la 2a pieza,1 al 31 de diciembre de 2025,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7500435247955.0,2025-12-15,Farmacias Benavides,Pantene ACONDICIONADOR ANTICAIDA BIOTINAMINA 300 ML,https://www.benavides.com.mx/pantene-acondicionador-anticaida-biotinamina-300-ml
1027494,MULTIPLE_PRODUCTOS,Cuidado Personal,"Pantene, Head & Shoulders","300, 375",ml,50% de descuento en la 2a pieza,1 al 31 de diciembre de 2025,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7500435019545.0,2025-12-15,Farmacias Benavides,Head & Shoulders Men  Control Caspa con Old Spice Shampoo 375 ml,https://www.benavides.com.mx/head-amp-shoulders-men-control-caspa-con-old-spice-shampoo-375-ml
1048748,MULTIPLE_PRODUCTOS,Cuidado Personal,"Pantene, Head & Shoulders","300, 375",ml,50% de descuento en la 2a pieza,1 al 31 de diciembre de 2025,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7500435231237.0,2025-12-15,Farmacias Benavides,Head & Shoulders Shampoo Control Caspa Anti-Comezón Menta Refrescante 375 ml,https://www.benavides.com.mx/head-amp-shoulders-shampoo-control-caspa-anti-comezon-menta-refrescante-375-ml
1036393,MULTIPLE_PRODUCTOS,Cuidado Personal,"Stefano, Speed Stick, Lady Speed Stick",,aerosol,a solo $65 c/u,1 al 31 de diciembre de 2025,,65.0,,Oferta exclusiva en estos productos.,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7509546063676.0,2025-12-15,Farmacias Benavides,Speed Stick Waterproof Antitranspirante Aerosol  150 ml,https://www.benavides.com.mx/speed-stick-waterproof-antitranspirante-aerosol-150-ml
1036382,MULTIPLE_PRODUCTOS,Cuidado Personal,"Stefano, Speed Stick, Lady Speed Stick",,aerosol,a solo $65 c/u,1 al 31 de diciembre de 2025,,65.0,,Oferta exclusiva en estos productos.,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7509546073767.0,2025-12-15,Farmacias Benavides,Stefano Black Desodorante Aerosol  159 ml,https://www.benavides.com.mx/stefano-black-desodorante-aerosol-159-ml
1039616,MULTIPLE_PRODUCTOS,Cuidado Personal,"Stefano, Speed Stick, Lady Speed Stick",,aerosol,a solo $65 c/u,1 al 31 de diciembre de 2025,,65.0,,Oferta exclusiva en estos productos.,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7509546063843.0,2025-12-15,Farmacias Benavides,Lady Speed Stick Powder Fresh Antitranspirante Aerosol 91 g,https://www.benavides.com.mx/lady-speed-stick-powder-fresh-antitranspirante-aerosol-91-g
1048622,MULTIPLE_PRODUCTOS,Cuidado Personal,Obao,,aerosol,3x2,1 al 31 de diciembre de 2025,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,,2025-12-15,Farmacias Benavides,,
1047956,MULTIPLE_PRODUCTOS,Cuidado Personal,Obao,,aerosol,3x2,1 al 31 de diciembre de 2025,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7509552876376.0,2025-12-15,Farmacias Benavides,Obao Tatto Fresco y Floral Desodorante + Antitranspirante Aerosol 150 ml,https://www.benavides.com.mx/obao-tatto-fresco-y-floral-desodorante-antitranspirante-aerosol-150-ml
1042749,Oral-B Encias Detox pasta dental,Cuidado Personal,Oral-B,20,g,Gratis en la compra de un desodorante en barra Old Spice o Secret o un cepillo dental Oral-B,1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7500435129688.0,2025-12-15,Farmacias Benavides,Old Spice Fresh Desodorante Barra 50 g c/u 2 ud Pack,https://www.benavides.com.mx/old-spice-fresh-desodorante-barra-50-g-c-u-2-ud-pack
1041883,Oral-B Encias Detox pasta dental,Cuidado Personal,Oral-B,20,g,Gratis en la compra de un desodorante en barra Old Spice o Secret o un cepillo dental Oral-B,1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7500435143189.0,2025-12-15,Farmacias Benavides,Secret Powder Protect Cotton Antitranspirante Barra 45 g,https://www.benavides.com.mx/secret-powder-protect-cotton-antitranspirante-barra-45-g
1028449,Oral-B Encias Detox pasta dental,Cuidado Personal,Oral-B,20,g,Gratis en la compra de un desodorante en barra Old Spice o Secret o un cepillo dental Oral-B,1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7506195129166.0,2025-12-15,Farmacias Benavides,Oral B Cepillo Dental Advanced Cerdas Pulidoras  2 ud,https://www.benavides.com.mx/oral-b-cepillo-dental-advanced-cerdas-pulidoras-2-ud
1049314,Oral-B Encias Detox pasta dental,Cuidado Personal,Oral-B,20,g,Gratis en la compra de un desodorante en barra Old Spice o Secret o un cepillo dental Oral-B,1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7500435153461.0,2025-12-15,Farmacias Benavides,Oral B Detox Deep Clean Con Flúor Pasta Dental 15 ml,https://www.benavides.com.mx/oral-b-detox-deep-clean-con-fluor-pasta-dental-15-ml
1035941,Batiste shampoos secos,Cuidado Personal,Batiste,200,ml,50% de descuento en la 2a pieza,1 al 31 de diciembre de 2025,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,,2025-12-15,Farmacias Benavides,,
1035942,Batiste shampoos secos,Cuidado Personal,Batiste,200,ml,50% de descuento en la 2a pieza,1 al 31 de diciembre de 2025,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,,2025-12-15,Farmacias Benavides,,
1010030,Tío Nacho shampoos anticaída,Cuidado Personal,Tío Nacho,415,ml,2x $179,1 al 31 de diciembre de 2025,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,650240015670.0,2025-12-15,Farmacias Benavides,Tío Nacho Shampoo Anti Caída de Jalea Real 415 ml,https://www.benavides.com.mx/tio-nacho-shampoo-anti-caida-de-jalea-real-415-ml
1042894,Tío Nacho shampoos anticaída,Cuidado Personal,Tío Nacho,415,ml,2x $179,1 al 31 de diciembre de 2025,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,650240035166.0,2025-12-15,Farmacias Benavides,Tío Nacho Anti-Caída Engrosador Jalea Real + Extracto de Ortiga Shampoo 415 ml,https://www.benavides.com.mx/tio-nacho-anti-caida-engrosador-jalea-real-extracto-de-ortiga-shampoo-415-ml
1038548,MULTIPLE_PRODUCTOS,Cuidado Personal,Naturella,,,50% de descuento en la 2a pieza,1 al 31 de diciembre de 2025,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7500435138666.0,2025-12-15,Farmacias Benavides,Naturella Nocturnas Con Manzanilla Flujo Súper Abundante 14 ud,https://www.benavides.com.mx/naturella-nocturnas-con-manzanilla-flujo-super-abundante-14-ud
1043408,MULTIPLE_PRODUCTOS,Cuidado Personal,Naturella,,,50% de descuento en la 2a pieza,1 al 31 de diciembre de 2025,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7500435154055.0,2025-12-15,Farmacias Benavides,Naturella Invisible Noct Con Alas 10 ud,https://www.benavides.com.mx/naturella-invisible-noct-con-alas-10-ud
1046082,Kotex Nocturna toallas femeninas c/alas,Cuidado Personal,Kotex,34,pzas,a solo $69,1 al 31 de diciembre de 2025,,69.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7506425628063.0,2025-12-15,Farmacias Benavides,Kotex Nocturna Extra Larga Con Alas 34 ud,https://www.benavides.com.mx/kotex-nocturna-extra-larga-con-alas-34-ud
1047432,Anacastel Minoxidil solución 5% 2 pack,Cuidado Personal,Anacastel,60,ml c/u,Gratis al acumular 2 piezas,1 al 31 de diciembre de 2025,,,,Al acumular 2 piezas con tu Tarjeta Benavides Conmigo.,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7502002462495.0,2025-12-15,Farmacias Benavides,Anacastel 5% Minoxidil Solución Tratamiento Capilar 2 Pack 120 ml,https://www.benavides.com.mx/anacastel-5-minoxidil-solucion-tratamiento-capilar-2-pack-120-ml
1040629,Escudo jabón en barra,Cuidado Personal,Escudo,150,g,40% de descuento en la 2a pieza,1 al 31 de diciembre de 2025,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7506425606900.0,2025-12-15,Farmacias Benavides,Escudo Antibacterial Protección Neutra Jabón en Barra 150 g,https://www.benavides.com.mx/escudo-antibacterial-proteccion-neutra-jabon-en-barra-150-g
1040630,Escudo jabón en barra,Cuidado Personal,Escudo,150,g,40% de descuento en la 2a pieza,1 al 31 de diciembre de 2025,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7506425606917.0,2025-12-15,Farmacias Benavides,Escudo Antibacterial Protección Formula Original Jabón en Barra 150 g,https://www.benavides.com.mx/escudo-antibacterial-proteccion-formula-original-jabon-en-barra-150-g
1042391,Saba parche térmico,Cuidado Personal,Saba,3,piezas,25% de descuento,1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7501019039355.0,2025-12-15,Farmacias Benavides,Saba Parche Térmico 3 ud,https://www.benavides.com.mx/saba-parche-termico-3-ud
547131,Saba buenas noches regular extra larga c/alas,Cuidado Personal,Saba,"12, 28",toallas,,1 al 31 de diciembre de 2025,,,,Mejor precio por toalla,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7501019006654.0,2025-12-15,Farmacias Benavides,Saba Buenas Noches 3x Protección Toallas Femeninas Extra Largas con Alas Flujo Súper Abundante 12 ud,https://www.benavides.com.mx/saba-buenas-noches-3x-proteccion-toallas-femeninas-extra-largas-con-alas-flujo-super-abundante-12-ud
1027460,Saba buenas noches regular extra larga c/alas,Cuidado Personal,Saba,"12, 28",toallas,,1 al 31 de diciembre de 2025,,,,Mejor precio por toalla,./competitors/Benavides/folletos\folleto-de-diciembre_page_21_16-12-2025.jpg,7501019035333.0,2025-12-15,Farmacias Benavides,Saba Buenas Noches Toallas Femeninas Extra Larga Con Alas Flujo Súper Abundante 28 ud,https://www.benavides.com.mx/saba-buenas-noches-toallas-femeninas-extra-larga-con-alas-flujo-super-abundante-28-ud
619094,Epura agua purificada,Bebidas,Epura,600,ml,a solo $10,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,10.0,,En la compra de cualquier medicamento OTC y RX,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7501086801121.0,2025-12-15,Farmacias Benavides,Epura Agua Purificada Sin Sodio 600 ml,https://www.benavides.com.mx/epura-agua-purificada-sin-sodio-600-ml
168505,Epura agua purificada,Bebidas,Epura,1,L,2 x $27,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7501086801046.0,2025-12-15,Farmacias Benavides,Epura Agua Purificada Sin Sodio 1 l,https://www.benavides.com.mx/epura-agua-purificada-sin-sodio-1-l
1045043,Electrolit sueros rehidratantes,Bebidas,Electrolit,1000,ml,2 x $60,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7501125104428.0,2025-12-15,Farmacias Benavides,Electrolit Suero Rehidratante Coco 1 l 1 ud,https://www.benavides.com.mx/electrolit-suero-rehidratante-coco-1-l-1-ud
1045044,Electrolit sueros rehidratantes,Bebidas,Electrolit,1000,ml,2 x $60,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7501125104350.0,2025-12-15,Farmacias Benavides,Electrolit Suero Rehidratante Manzana 1 l 1 ud,https://www.benavides.com.mx/electrolit-suero-rehidratante-manzana-1-l-1-ud
793175,Coca-Cola refrescos,Bebidas,Coca-Cola,600,ml,10% desc.,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,10% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7501055320639.0,2025-12-15,Farmacias Benavides,Coca-Cola Refresco Sin Azúcar 600 ml,https://www.benavides.com.mx/coca-cola-refresco-sin-azucar-600-ml
273643,Coca-Cola refrescos,Bebidas,Coca-Cola,600,ml,10% desc.,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,10% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,75007614.0,2025-12-15,Farmacias Benavides,Coca-Cola Refresco 600 ml,https://www.benavides.com.mx/coca-cola-refresco-600-ml
619094,Epura agua purificada,Bebidas,Epura,600,ml,2 x $25,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7501086801121.0,2025-12-15,Farmacias Benavides,Epura Agua Purificada Sin Sodio 600 ml,https://www.benavides.com.mx/epura-agua-purificada-sin-sodio-600-ml
1047453,Gatorlyte electrolitos orales,Bebidas,Gatorlyte,591,ml,2 x $37,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7501022015162.0,2025-12-15,Farmacias Benavides,Gatorlyte Electrolitos Sabor Uva 591 ml,https://www.benavides.com.mx/gatorlyte-electrolitos-sabor-uva-591-ml
1049369,Gatorlyte electrolitos orales,Bebidas,Gatorlyte,591,ml,2 x $37,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7501022015636.0,2025-12-15,Farmacias Benavides,Gatorlyte Electrolitos Sabor Moras 591 ml,https://www.benavides.com.mx/gatorlyte-electrolitos-sabor-moras-591-ml
1004274,Del Valle bebida de durazno,Bebidas,Del Valle,500,ml,2 x $34,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7501055332496.0,2025-12-15,Farmacias Benavides,Del Valle Jugo Sabor Durazno 500 ml,https://www.benavides.com.mx/del-valle-jugo-sabor-durazno-500-ml
1050191,Vitamin Water bebidas,Bebidas,Vitamin Water,500,ml,2 x $63,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7501055386369.0,2025-12-15,Farmacias Benavides,Vitamin Water Power-C Sabor Fruta del Dragón 500 ml,https://www.benavides.com.mx/vitamin-water-power-c-sabor-fruta-del-dragon-500-ml
1050193,Vitamin Water bebidas,Bebidas,Vitamin Water,500,ml,2 x $63,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7501055386390.0,2025-12-15,Farmacias Benavides,Vitamin Water Bebida Sabor Cítrico Tropical 500ml,https://www.benavides.com.mx/vitamin-water-bebida-sabor-citrico-tropical-500ml
275042,MULTIPLE_PRODUCTOS,Dulces,Ricolino,,,2 x $40,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,"¡combínalos! Incluye: Paleta Payaso 45g, Chocoretas 60g y Kranky 65g",./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7501000278404.0,2025-12-15,Farmacias Benavides,Ricolino Paleta Payaso 43.5g,https://www.benavides.com.mx/ricolino-paleta-payaso-43-5g
1043812,MULTIPLE_PRODUCTOS,Dulces,Ricolino,,,2 x $40,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,"¡combínalos! Incluye: Paleta Payaso 45g, Chocoretas 60g y Kranky 65g",./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,,2025-12-15,Farmacias Benavides,,
1043813,MULTIPLE_PRODUCTOS,Dulces,Ricolino,,,2 x $40,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,"¡combínalos! Incluye: Paleta Payaso 45g, Chocoretas 60g y Kranky 65g",./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,757528042011.0,2025-12-15,Farmacias Benavides,Ricolino Kranky Chocolate con Hojuela de Maíz 65 g,https://www.benavides.com.mx/ricolino-kranky-chocolate-con-hojuela-de-maiz-65-g
1051009,Gamesa Chokis y Crackets galletas mini,Galletas,Gamesa,38-42,g,2 x $22,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7500478027132.0,2025-12-15,Farmacias Benavides,Gamesa Mini Crackets Sandwich Sabor Queso 38 g,https://www.benavides.com.mx/gamesa-mini-crackets-sandwich-sabor-queso-38-g
1050988,Gamesa Chokis y Crackets galletas mini,Galletas,Gamesa,38-42,g,2 x $22,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7500478022694.0,2025-12-15,Farmacias Benavides,Gamesa Mini Chokis 42 g,https://www.benavides.com.mx/gamesa-mini-chokis-42-g
1051052,MULTIPLE_PRODUCTOS,Limpieza del Hogar,Family Guard,,,50% desc. en la 2a pieza,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,¡combínalos! Incluye: floral aerosol 400ml y toallitas húmedas c/80 pzas,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7503051868993.0,2025-12-15,Farmacias Benavides,Family Guard Toallitas Desinfectantes Citrus 80 uds,https://www.benavides.com.mx/family-guard-toallitas-desinfectantes-citrus-80-uds
1044103,MULTIPLE_PRODUCTOS,Limpieza del Hogar,Family Guard,,,50% desc. en la 2a pieza,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,¡combínalos! Incluye: floral aerosol 400ml y toallitas húmedas c/80 pzas,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7501032919351.0,2025-12-15,Farmacias Benavides,Family Guard Aerosol Desinfectante Floral 400 ml,https://www.benavides.com.mx/family-guard-aerosol-desinfectante-floral-400-ml
1043006,Sabritas y Doritos papas y botanas,Snacks,"Sabritas, Doritos",42-70,g,2 x $40,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,¡combínalas!,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7500478018512.0,2025-12-15,Farmacias Benavides,Doritos Dinamita 65 gr 1 ud,https://www.benavides.com.mx/doritos-dinamita-65-gr-1-ud
1047774,Sabritas y Doritos papas y botanas,Snacks,"Sabritas, Doritos",42-70,g,2 x $40,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,¡combínalas!,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7500478026036.0,2025-12-15,Farmacias Benavides,Sabritas Doritos Dinamita Flamin Hot 70 g,https://www.benavides.com.mx/sabritas-doritos-dinamita-flamin-hot-70-g
1050282,Sabritas y Doritos papas y botanas,Snacks,"Sabritas, Doritos",42-70,g,2 x $40,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,¡combínalas!,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7500478044092.0,2025-12-15,Farmacias Benavides,Sabritas Papas Adobadas 42 g,https://www.benavides.com.mx/sabritas-papas-adobadas-42-g
