codigos_folleto,descripcion_producto,categoria,marca,gramaje,unidad_medida,promocion,vigencia,precio_regular,precio_oferta,revision,observaciones,Pagina,upc_catalogo,date,canal,item,url_sku
2777.0,Varias presentaciones,Cuidado Personal,Labello,,,2 x $130,,,,,*EN EL MISMO TICKET. APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7501054502777.0,2025-12-15,Farmacias del Ahorro,LABELLO Cereza 4.8 gr,https://www.fahorro.com/pom-labello-cereza-4-7-g-tbo.html
4758.0,Varias presentaciones,Cuidado Personal,Labello,,,2 x $130,,,,,*EN EL MISMO TICKET. APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,4005900314758.0,2025-12-15,Farmacias del Ahorro,LABELLO bálsamo labial hidratante Blackberry 4.8 g Tubo,https://www.fahorro.com/pom-labello-blackberry-4-8-g-tubo.html
7901.0,Varias presentaciones,Cuidado Personal,Labello,,,2 x $130,,,,,*EN EL MISMO TICKET. APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7501054507901.0,2025-12-15,Farmacias del Ahorro,Labello Balsamo labial con color Fresa 4.8 gr,https://www.fahorro.com/pom-labello-fresa-4-7-g-tbo.html
3637.0,Varias presentaciones,Cuidado Personal,Labello,,,2 x $130,,,,,*EN EL MISMO TICKET. APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7501054503637.0,2025-12-15,Farmacias del Ahorro,LABELLO Bálsamo labial Med Repair (4.8 g) protector labial hidratante FPS 15 con Vitamina E libre de aceites minerales,https://www.fahorro.com/pom-labello-med-4-7-g-tbo.html
4528.0,Varias presentaciones,Cuidado Personal,Labello,,,2 x $130,,,,,*EN EL MISMO TICKET. APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7501054504528.0,2025-12-15,Farmacias del Ahorro,LABELLO Bálsamo labial Hydro Care (4.8g) protector labial hidratante FPS 15 con Vitamina E libre de aceites minerales,https://www.fahorro.com/pom-labello-hydro-4-7-g-tbo.html
8670.0,Labello Prisma Varias presentaciones,Cuidado Personal,Labello,,,2 x $180,,,,,*EN EL MISMO TICKET. APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,4005900948670.0,2025-12-15,Farmacias del Ahorro,"Labello Bálsamo Labial Caring Beauty Red (4.8 G), Color Intenso y Cuidado Duradero con Vitamina E y Aceite de Almendras Orgánico",https://www.fahorro.com/labello-balsamo-labial-caring-beauty-red-4-8-g-color-intenso-y-cuidado-duradero-con-vitamina-e-y-aceite-de-almendras-organico.html
8663.0,Labello Prisma Varias presentaciones,Cuidado Personal,Labello,,,2 x $180,,,,,*EN EL MISMO TICKET. APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,4005900948663.0,2025-12-15,Farmacias del Ahorro,"Labello Bálsamo Labial Caring Beauty Pink (4.8 G), Color Intenso y Cuidado Duradero con Vitamina E y Aceite de Almendras Orgánico",https://www.fahorro.com/labello-balsamo-labial-caring-beauty-pink-4-8-g-color-intenso-y-cuidado-duradero-con-vitamina-e-y-aceite-de-almendras-organico.html
4663.0,Labello Prisma Varias presentaciones,Cuidado Personal,Labello,,,2 x $180,,,,,*EN EL MISMO TICKET. APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,4006000094663.0,2025-12-15,Farmacias del Ahorro,"Labello Caring Beauty Rose 4,8gr",https://www.fahorro.com/labello-caring-beauty-rose-4-8gr.html
4670.0,Labello Prisma Varias presentaciones,Cuidado Personal,Labello,,,2 x $180,,,,,*EN EL MISMO TICKET. APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,4006000094670.0,2025-12-15,Farmacias del Ahorro,"Labello Caring Beauty Coral 4,8gr",https://www.fahorro.com/labello-caring-beauty-coral-4-8gr.html
7714.0,Varias presentaciones,Cuidado Personal,Blistex,,,20% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7501070617714.0,2025-12-15,Farmacias del Ahorro,Blistex Lip Infusions 3.7 gr,https://www.fahorro.com/blistex-lip-infusions-3-7-gr.html
7431.0,Varias presentaciones,Cuidado Personal,Blistex,,,20% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7501070617431.0,2025-12-15,Farmacias del Ahorro,Lapiz Labial Blistex 4.5 g Frutas,https://www.fahorro.com/lapiz-labial-blistex-4-5-g-frutas.html
7462.0,Varias presentaciones,Cuidado Personal,Blistex,,,20% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7501070617462.0,2025-12-15,Farmacias del Ahorro,Lapiz Labial Blistex 4.5 g Hidratación Completa,https://www.fahorro.com/lapiz-labial-blistex-4-5-g-hidratacion-completa.html
7516.0,Varias presentaciones,Cuidado Personal,Blistex,,,20% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7501070617516.0,2025-12-15,Farmacias del Ahorro,Blistex Lip Medex Bálsamo 7 g,https://www.fahorro.com/blistex-lip-medex-balsamo-7-g.html
133.0,Varias presentaciones,Cuidado Personal,Sensodyne,,,Acumula 3 y llévate 1 GRATIS,,,,,*APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7794640170133.0,2025-12-15,Farmacias del Ahorro,"Sensodyne Repara & Protege Pasta Dental para Dientes Sensibles, 100 g",https://www.fahorro.com/sensodyne-repara-protege-pasta-dental-para-dientes-sensibles-100-g.html
720.0,Varias presentaciones,Cuidado Personal,Sensodyne,,,Acumula 3 y llévate 1 GRATIS,,,,,*APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7794640170720.0,2025-12-15,Farmacias del Ahorro,"Sensodyne Repara & Protege Blanqueador Pasta Dental para Dientes Sensibles, 100 g",https://www.fahorro.com/sensodyne-repara-protege-blanqueador-pasta-dental-para-dientes-sensibles-100-g.html
4578.0,Varias presentaciones,Cuidado Personal,Sensodyne,,,Acumula 3 y llévate 1 GRATIS,,,,,*APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7501065064578.0,2025-12-15,Farmacias del Ahorro,Sensodyne Sensibilidad & Encías Regular Pasta Dental para Un Doble Alivio 100 g,https://www.fahorro.com/sensodyne-sensibilidad-encias-regular-pasta-dental-para-un-doble-alivio-100-g.html
4585.0,Varias presentaciones,Cuidado Personal,Sensodyne,,,Acumula 3 y llévate 1 GRATIS,,,,,*APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7501065064585.0,2025-12-15,Farmacias del Ahorro,Sensodyne Sensibilidad & Encías Blanqueador Pasta Dental para Un Doble Alivio 100 g,https://www.fahorro.com/sensodyne-sensibilidad-encias-blanqueador-pasta-dental-para-un-doble-alivio-100-g.html
1550.0,Varias presentaciones,Cuidado Personal,Sensodyne,,,Acumula 3 y llévate 1 GRATIS,,,,,*APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7794640171550.0,2025-12-15,Farmacias del Ahorro,"Sensodyne Rápido Alivio Pasta Dental para Dientes Sensibles, 100 g",https://www.fahorro.com/sensodyne-rapido-alivio-pasta-dental-para-dientes-sensibles-100-g.html
2472.0,Varias presentaciones,Cuidado Personal,Sensodyne,,,Acumula 3 y llévate 1 GRATIS,,,,,*APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7794640172472.0,2025-12-15,Farmacias del Ahorro,"Sensodyne Rápido Alivio Blanqueador Pasta Dental para Dientes Sensibles, 100 g",https://www.fahorro.com/sensodyne-rapido-alivio-blanqueador-pasta-dental-para-dientes-sensibles-100-g.html
5449.0,Varias presentaciones,Cuidado Personal,Fixodent,,,Acumula 3 y llévate 1 GRATIS,,,,,*APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,5000174305449.0,2025-12-15,Farmacias del Ahorro,Fixodent Original Pasta Adhesiva Para Dentaduras 40 ml,https://www.fahorro.com/fixodent-original-pasta-adhesiva-para-dentaduras-40-ml.html
3963.0,Varias presentaciones,Cuidado Personal,Fixodent,,,Acumula 3 y llévate 1 GRATIS,,,,,*APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,5000174003963.0,2025-12-15,Farmacias del Ahorro,Pasta Adhesiva para Dentadura Fixodent Fresh 40 ml,https://www.fahorro.com/fixodent-fresh-fijacion-extra-fuerte-pasta-adhesiva-para-dentadura-40-ml.html
4165.0,Varias presentaciones,Cuidado Personal,Ultra Corega,,,Acumula 2 y llévate 1 GRATIS,,,,,*APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7501065064165.0,2025-12-15,Farmacias del Ahorro,Ultra Corega Sin Sabor Crema Adhesiva para Prótesis Dentales 70 g,https://www.fahorro.com/ultra-corega-sin-sabor-crema-adhesiva-para-protesis-dentales-70-g.html
4071.0,Varias presentaciones,Cuidado Personal,Ultra Corega,,,Acumula 2 y llévate 1 GRATIS,,,,,*APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7501065084071.0,2025-12-15,Farmacias del Ahorro,Ultra Corega Max Fijación + Sellado 70g,https://www.fahorro.com/ultra-corega-max-fijacion-sellado-70g.html
,Varias presentaciones,Cuidado Personal,"Fluoxytil, Perioxidin, Gingilacer",,,15% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO. *Consulta códigos participantes en sucursal.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,,2025-12-15,Farmacias del Ahorro,,
1669.0,Sensodyne Original Varias presentaciones,Cuidado Personal,Sensodyne,,,15% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,,2025-12-15,Farmacias del Ahorro,,
9324.0,Sensodyne Original Varias presentaciones,Cuidado Personal,Sensodyne,,,15% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7896009419324.0,2025-12-15,Farmacias del Ahorro,Crema Dental Sensodyne Original 90 g,https://www.fahorro.com/crema-dental-sensodyne-original-90-g.html
1676.0,Sensodyne Original Varias presentaciones,Cuidado Personal,Sensodyne,,,15% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7896090611676.0,2025-12-15,Farmacias del Ahorro,Crema Dental Sensodyne Whitening Anti Sarro 90 g,https://www.fahorro.com/crema-dental-sensodyne-whitening-anti-sarro-90-g.html
1186.0,Preservativo Trojan Varias presentaciones de 3 piezas,Cuidado Personal,Trojan,3.0,piezas,AHORRA 40% EN LA SEGUNDA PIEZA.,,,,,*EN EL MISMO TICKET. *DESCUENTO SOBRE PRECIO AHORRO. *APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,,2025-12-15,Farmacias del Ahorro,,
139.0,Preservativo Trojan Varias presentaciones de 3 piezas,Cuidado Personal,Trojan,3.0,piezas,AHORRA 40% EN LA SEGUNDA PIEZA.,,,,,*EN EL MISMO TICKET. *DESCUENTO SOBRE PRECIO AHORRO. *APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7501080950139.0,2025-12-15,Farmacias del Ahorro,Trojan Clásico 3 pz,https://www.fahorro.com/trojan-clasico-3-pz.html
9525.0,Preservativo M Varias presentaciones,Cuidado Personal,M,,,3 x 2,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,,2025-12-15,Farmacias del Ahorro,,
2525.0,Preservativo M Varias presentaciones,Cuidado Personal,M,,,3 x 2,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,650240012525.0,2025-12-15,Farmacias del Ahorro,Condon M Ultra Sensible Cuerpo a Cuerpo 3 Preservativos,https://www.fahorro.com/condon-m-ultra-sensible-cuerpo-a-cuerpo-3-preservativos.html
1763.0,Preservativo M Varias presentaciones,Cuidado Personal,M,,,3 x 2,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,,2025-12-15,Farmacias del Ahorro,,
6623.0,Preservativo M Varias presentaciones,Cuidado Personal,M,,,3 x 2,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,,2025-12-15,Farmacias del Ahorro,,
9518.0,Preservativo M Varias presentaciones,Cuidado Personal,M,,,3 x 2,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,,2025-12-15,Farmacias del Ahorro,,
760.0,Preservativo Sico Varias presentaciones de 3 piezas,Cuidado Personal,Sico,3.0,piezas,2 x $109,,,,,*EN EL MISMO TICKET. APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7506460100760.0,2025-12-15,Farmacias del Ahorro,Sico Play Texturizado Condón de látex cartera 3 piezas,https://www.fahorro.com/sico-play-texturizado-condon-de-latex-cartera-3-piezas.html
753.0,Preservativo Sico Varias presentaciones de 3 piezas,Cuidado Personal,Sico,3.0,piezas,2 x $109,,,,,*EN EL MISMO TICKET. APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7506460100753.0,2025-12-15,Farmacias del Ahorro,Sico Play Texturizado Sabor Fresa Condón de látex 3 piezas,https://www.fahorro.com/sico-play-texturizado-sabor-fresa-condon-de-latex-3-piezas.html
173.0,Preservativo Sico Varias presentaciones de 3 piezas,Cuidado Personal,Sico,3.0,piezas,2 x $109,,,,,*EN EL MISMO TICKET. APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7506460100173.0,2025-12-15,Farmacias del Ahorro,Condones Sico Play de Látex Sabor Chocolate Más Textura 3 Piezas,https://www.fahorro.com/condones-sico-play-de-latex-sabor-chocolate-mas-textura-3-piezas.html
1453.0,Preservativo Sico Varias presentaciones de 3 piezas,Cuidado Personal,Sico,3.0,piezas,2 x $109,,,,,*EN EL MISMO TICKET. APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,,2025-12-15,Farmacias del Ahorro,,
807.0,Preservativo Sico 5 piezas,Cuidado Personal,Sico,5.0,piezas,2 x $169,,,,,*EN EL MISMO TICKET. APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_22.jpg,7506460100807.0,2025-12-15,Farmacias del Ahorro,Sico Play Mix Texturizado y de Sabores Mixtos Condón de látex 5 piezas,https://www.fahorro.com/sico-play-mix-texturizado-y-de-sabores-mixtos-condon-de-latex-5-piezas.html
3173.0,Facicam,Medicamentos,Facicam,40.0,g,A sólo $110,,,110.0,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,7501314703173.0,2025-12-15,Farmacias del Ahorro,Facicam Gel 40 g,https://www.fahorro.com/facicam-gel-40-g.html
2827.0,Cúo Protect,Medicamentos,Cúo Protect,30.0,tabletas,15% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,7502274772827.0,2025-12-15,Farmacias del Ahorro,Cuo Protect 100 mg 30 Tabs,https://www.fahorro.com/cuo-protect-100-mg-30-tabs.html
5214.0,VARIAS_PRESENTACIONES,Salud Digestiva,Metamucil,,,AHORRA 50% EN LA SEGUNDA PIEZA,,,,,*EN EL MISMO TICKET. *DESCUENTO SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,7501001245214.0,2025-12-15,Farmacias del Ahorro,Metamucil Fibra Natural Sabor Naranja 10 sobres,https://www.fahorro.com/metamucil-fibra-en-polvo-sabor-naranja-10-sobres.html
1.0,VARIAS_PRESENTACIONES,Salud Digestiva,Metamucil,,,AHORRA 50% EN LA SEGUNDA PIEZA,,,,,*EN EL MISMO TICKET. *DESCUENTO SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,7501001100001.0,2025-12-15,Farmacias del Ahorro,Metamucil Fibra Natural Sabor Naranja tarro de 425g 72 dosis,https://www.fahorro.com/metamucil-fibra-en-polvo-sabor-naranja-72-dosis.html
246.0,VARIAS_PRESENTACIONES,Salud Digestiva,Metamucil,,,AHORRA 50% EN LA SEGUNDA PIEZA,,,,,*EN EL MISMO TICKET. *DESCUENTO SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,20800790246.0,2025-12-15,Farmacias del Ahorro,Metamucil Fibra Sabor Natural tarro de 504g 72 dosis,https://www.fahorro.com/metamucil-natural-fibra-72-dosis.html
5638.0,Gelan plus,Medicamentos,Gelan,10.0,sobres con 10 ml c/u,A SÓLO $138,,,138.0,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,7501088505638.0,2025-12-15,Farmacias del Ahorro,Gelan Plus 10 Sobres 10 mL,https://www.fahorro.com/gelan-plus-10-sobres-10-ml.html
7715.0,VARIAS_PRESENTACIONES,Cuidado Personal,PlayBoy,,,30% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,,2025-12-15,Farmacias del Ahorro,,
7074.0,VARIAS_PRESENTACIONES,Cuidado Personal,PlayBoy,,,30% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,7503014377074.0,2025-12-15,Farmacias del Ahorro,Preservativos Playboy Play Pack con 3 pz,https://www.fahorro.com/preservativos-playboy-play-pack-con-3-pz.html
7050.0,VARIAS_PRESENTACIONES,Cuidado Personal,PlayBoy,,,30% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,,2025-12-15,Farmacias del Ahorro,,
7180.0,VARIAS_PRESENTACIONES,Cuidado Personal,PlayBoy,,,30% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,,2025-12-15,Farmacias del Ahorro,,
7104.0,VARIAS_PRESENTACIONES,Cuidado Personal,PlayBoy,,,30% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,,2025-12-15,Farmacias del Ahorro,,
7911.0,VARIAS_PRESENTACIONES,Cuidado Personal,Always,,,A SÓLO $109 c/u,,,109.0,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,7500435137911.0,2025-12-15,Farmacias del Ahorro,Always Infinity FlexFoam Toallas Femeninas Con Alas 16 Unidades,https://www.fahorro.com/toallas-sanitarias-always-infinity-nocturnas-16-pz.html
7904.0,VARIAS_PRESENTACIONES,Cuidado Personal,Always,,,A SÓLO $109 c/u,,,109.0,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,7500435137904.0,2025-12-15,Farmacias del Ahorro,"Always Infinity Día Toallas Femeninas Con Alas, 18 Unidades",https://www.fahorro.com/toallas-sanitarias-always-infinity-noche-18-pz.html
4753.0,VARIAS_PRESENTACIONES,Cuidado Personal,Tena,,,20% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,7501019064753.0,2025-12-15,Farmacias del Ahorro,Ropa Interior Desechable TENA Pants Mujer M 14 Piezas,https://www.fahorro.com/ropa-interior-desechable-tena-pants-mujer-m-14-piezas.html
4760.0,VARIAS_PRESENTACIONES,Cuidado Personal,Tena,,,20% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,7501019064760.0,2025-12-15,Farmacias del Ahorro,Ropa interior desechable TENA Pants Mujer Talla:G 14 piezas,https://www.fahorro.com/ropa-interior-desechable-tena-pants-mujer-talla-g-14-piezas.html
4630.0,VARIAS_PRESENTACIONES,Cuidado Personal,Tena,,,20% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,7501019064630.0,2025-12-15,Farmacias del Ahorro,Ropa Interior Desechable TENA Pants Maxi Protect M 14 Piezas,https://www.fahorro.com/ropa-interior-desechable-tena-pants-maxi-protect-m-14-piezas.html
4647.0,VARIAS_PRESENTACIONES,Cuidado Personal,Tena,,,20% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,7501019064647.0,2025-12-15,Farmacias del Ahorro,TENA Pants Maxi Protect Ropa Interior Desechable Talla G 14 Piezas,https://www.fahorro.com/tena-pants-maxi-protect-ropa-interior-desechable-talla-g-14-piezas.html
4715.0,VARIAS_PRESENTACIONES,Cuidado Personal,Tena,,,20% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,7501019064715.0,2025-12-15,Farmacias del Ahorro,Ropa Interior Desechable TENA Pants Nocturno CH/M 12 Piezas,https://www.fahorro.com/ropa-interior-desechable-tena-pants-nocturno-ch-m-12-piezas.html
4722.0,VARIAS_PRESENTACIONES,Cuidado Personal,Tena,,,20% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,7501019064722.0,2025-12-15,Farmacias del Ahorro,Ropa Interior Desechable TENA Pants Nocturno G 12 Piezas,https://www.fahorro.com/ropa-interior-desechable-tena-pants-nocturno-g-12-piezas.html
9841.0,VARIAS_PRESENTACIONES,Cuidado Personal,Tena,,,20% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,7501019059841.0,2025-12-15,Farmacias del Ahorro,TENA Pants Comfort Ropa Interior Desechable Talla CH/M 20 Piezas,https://www.fahorro.com/tena-pants-comfort-ropa-interior-desechable-talla-m-20-piezas.html
9858.0,VARIAS_PRESENTACIONES,Cuidado Personal,Tena,,,20% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,7501019059858.0,2025-12-15,Farmacias del Ahorro,TENA Pants Comfort Ropa Interior Desechable Talla G 20 Piezas,https://www.fahorro.com/tena-pants-comfort-ropa-interior-desechable-talla-g-20-piezas.html
6158.0,VARIAS_PRESENTACIONES,Cuidado Personal,Ammens,,,25% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,7502221186158.0,2025-12-15,Farmacias del Ahorro,Ammens Talco Aerosol 150 ml,https://www.fahorro.com/ammens-talco-aerosol-150-ml.html
4758.0,VARIAS_PRESENTACIONES,Cuidado Personal,Ammens,,,25% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,7502221184758.0,2025-12-15,Farmacias del Ahorro,Ammens Desodorante para Pies Spray 150 ml,https://www.fahorro.com/ammens-desodorante-para-pies-spray-150-ml.html
2150.0,VARIAS_PRESENTACIONES,Cuidado Personal,Ammens,,,25% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,7502221182150.0,2025-12-15,Farmacias del Ahorro,Ammens Talco Desodorante Corporal Fresco Aroma 250 g,https://www.fahorro.com/ammens-talco-desodorante-corporal-fresco-aroma-250-g.html
152.0,VARIAS_PRESENTACIONES,Cuidado Personal,Ammens,,,25% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,,2025-12-15,Farmacias del Ahorro,,
169.0,VARIAS_PRESENTACIONES,Cuidado Personal,Ammens,,,25% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,,2025-12-15,Farmacias del Ahorro,,
2167.0,VARIAS_PRESENTACIONES,Cuidado Personal,Ammens,,,25% DE DESCUENTO,,,,,*SOBRE PRECIO AHORRO.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_23.jpg,7502221182167.0,2025-12-15,Farmacias del Ahorro,Ammens Talco Desodorante Corporal Fresco Aroma 125 g,https://www.fahorro.com/ammens-talco-desodorante-corporal-fresco-aroma-125-g.html
